"No.","Time","Source","Destination","Protocol","Length","Info"
"1517","32.002726","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2193721 Ack=1 Win=83 Len=2896 TSval=3797915514 TSecr=73535054"
"1518","32.023479","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2193721 Win=82 Len=0 TSval=73535074 TSecr=3797915489"
"1519","32.023492","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2196617 Ack=1 Win=83 Len=2896 TSval=3797915534 TSecr=73535074"
"1520","32.048969","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2196617 Win=82 Len=0 TSval=73535100 TSecr=3797915514"
"1521","32.048987","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=2199513 Ack=1 Win=83 Len=1448 TSval=3797915560 TSecr=73535100"
"1522","32.051374","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2200961 Ack=1 Win=83 Len=2896 TSval=3797915560 TSecr=73535100"
"1523","32.072188","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2199513 Win=82 Len=0 TSval=73535123 TSecr=3797915534"
"1524","32.075963","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2203857 Ack=1 Win=83 Len=2896 TSval=3797915583 TSecr=73535123"
"1525","32.109624","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2203857 Win=82 Len=0 TSval=73535161 TSecr=3797915560"
"1526","32.109637","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2206753 Ack=1 Win=83 Len=2896 TSval=3797915621 TSecr=73535161"
"1527","32.133155","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2206753 Win=82 Len=0 TSval=73535184 TSecr=3797915583"
"1528","32.133167","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2209649 Ack=1 Win=83 Len=2896 TSval=3797915644 TSecr=73535184"
"1529","32.159859","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2209649 Win=82 Len=0 TSval=73535211 TSecr=3797915621"
"1530","32.159875","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2212545 Ack=1 Win=83 Len=2896 TSval=3797915671 TSecr=73535211"
"1531","32.181254","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2212545 Win=82 Len=0 TSval=73535232 TSecr=3797915644"
"1532","32.181266","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2215441 Ack=1 Win=83 Len=2896 TSval=3797915692 TSecr=73535232"
"1533","32.205157","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2215441 Win=82 Len=0 TSval=73535256 TSecr=3797915671"
"1534","32.205170","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2218337 Ack=1 Win=83 Len=2896 TSval=3797915716 TSecr=73535256"
"1535","32.229322","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2218337 Win=82 Len=0 TSval=73535280 TSecr=3797915692"
"1536","32.229335","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=2221233 Ack=1 Win=83 Len=1448 TSval=3797915740 TSecr=73535280"
"1537","32.233775","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2222681 Ack=1 Win=83 Len=2896 TSval=3797915740 TSecr=73535280"
"1538","32.254299","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2221233 Win=82 Len=0 TSval=73535305 TSecr=3797915716"
"1539","32.258278","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2225577 Ack=1 Win=83 Len=2896 TSval=3797915765 TSecr=73535305"
"1540","32.290299","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2225577 Win=82 Len=0 TSval=73535341 TSecr=3797915740"
"1541","32.290315","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2228473 Ack=1 Win=83 Len=2896 TSval=3797915801 TSecr=73535341"
"1542","32.314309","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2228473 Win=82 Len=0 TSval=73535365 TSecr=3797915765"
"1543","32.314326","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2231369 Ack=1 Win=83 Len=2896 TSval=3797915825 TSecr=73535365"
"1544","32.342759","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2231369 Win=82 Len=0 TSval=73535394 TSecr=3797915801"
"1545","32.342776","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2234265 Ack=1 Win=83 Len=2896 TSval=3797915854 TSecr=73535394"
"1546","32.363654","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2234265 Win=82 Len=0 TSval=73535415 TSecr=3797915825"
"1547","32.363667","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2237161 Ack=1 Win=83 Len=2896 TSval=3797915875 TSecr=73535415"
"1548","32.386887","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2237161 Win=82 Len=0 TSval=73535438 TSecr=3797915854"
"1549","32.386899","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2240057 Ack=1 Win=83 Len=2896 TSval=3797915898 TSecr=73535438"
"1550","32.411677","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2240057 Win=82 Len=0 TSval=73535463 TSecr=3797915875"
"1551","32.411690","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=2242953 Ack=1 Win=83 Len=1448 TSval=3797915923 TSecr=73535463"
"1552","32.414845","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2244401 Ack=1 Win=83 Len=2896 TSval=3797915923 TSecr=73535463"
"1553","32.435684","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2242953 Win=82 Len=0 TSval=73535486 TSecr=3797915898"
"1554","32.439388","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2247297 Ack=1 Win=83 Len=2896 TSval=3797915947 TSecr=73535486"
"1555","32.471719","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2247297 Win=82 Len=0 TSval=73535523 TSecr=3797915923"
"1556","32.471742","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2250193 Ack=1 Win=83 Len=2896 TSval=3797915983 TSecr=73535523"
"1557","32.508912","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2250193 Win=82 Len=0 TSval=73535558 TSecr=3797915947"
"1558","32.508946","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2253089 Ack=1 Win=83 Len=2896 TSval=3797916020 TSecr=73535558"
"1559","32.521112","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2253089 Win=82 Len=0 TSval=73535572 TSecr=3797915983"
"1560","32.521129","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2255985 Ack=1 Win=83 Len=2896 TSval=3797916032 TSecr=73535572"
"1561","32.546766","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2255985 Win=82 Len=0 TSval=73535598 TSecr=3797916020"
"1562","32.546789","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2258881 Ack=1 Win=83 Len=2896 TSval=3797916058 TSecr=73535598"
"1563","32.572154","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2258881 Win=82 Len=0 TSval=73535623 TSecr=3797916032"
"1564","32.572394","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2261777 Ack=1 Win=83 Len=2896 TSval=3797916083 TSecr=73535623"
"1565","32.592942","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2261777 Win=82 Len=0 TSval=73535644 TSecr=3797916058"
"1566","32.593555","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=2264673 Ack=1 Win=83 Len=1448 TSval=3797916104 TSecr=73535644"
"1567","32.606253","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2266121 Ack=1 Win=83 Len=2896 TSval=3797916104 TSecr=73535644"
"1568","32.619115","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2264673 Win=82 Len=0 TSval=73535670 TSecr=3797916083"
"1569","32.629481","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2269017 Ack=1 Win=83 Len=2896 TSval=3797916130 TSecr=73535670"
"1570","32.653643","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2269017 Win=82 Len=0 TSval=73535704 TSecr=3797916104"
"1571","32.653668","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2271913 Ack=1 Win=83 Len=2896 TSval=3797916165 TSecr=73535704"
"1572","32.680497","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2271913 Win=82 Len=0 TSval=73535731 TSecr=3797916130"
"1573","32.680540","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2274809 Ack=1 Win=83 Len=2896 TSval=3797916191 TSecr=73535731"
"1574","32.702437","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2274809 Win=82 Len=0 TSval=73535753 TSecr=3797916165"
"1575","32.702450","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2277705 Ack=1 Win=83 Len=2896 TSval=3797916213 TSecr=73535753"
"1576","32.728513","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2277705 Win=82 Len=0 TSval=73535779 TSecr=3797916191"
"1577","32.728535","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2280601 Ack=1 Win=83 Len=2896 TSval=3797916239 TSecr=73535779"
"1578","32.751674","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2280601 Win=82 Len=0 TSval=73535803 TSecr=3797916213"
"1579","32.751689","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2283497 Ack=1 Win=83 Len=2896 TSval=3797916263 TSecr=73535803"
"1580","32.775510","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2283497 Win=82 Len=0 TSval=73535826 TSecr=3797916239"
"1581","32.775554","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=2286393 Ack=1 Win=83 Len=1448 TSval=3797916287 TSecr=73535826"
"1582","32.788138","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2287841 Ack=1 Win=83 Len=2896 TSval=3797916287 TSecr=73535826"
"1583","32.798858","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2286393 Win=82 Len=0 TSval=73535850 TSecr=3797916263"
"1584","32.811784","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2290737 Ack=1 Win=83 Len=2896 TSval=3797916310 TSecr=73535850"
"1585","32.836058","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2290737 Win=82 Len=0 TSval=73535887 TSecr=3797916287"
"1586","32.836084","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2293633 Ack=1 Win=83 Len=2896 TSval=3797916347 TSecr=73535887"
"1587","32.860097","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2293633 Win=82 Len=0 TSval=73535911 TSecr=3797916310"
"1588","32.860117","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2296529 Ack=1 Win=83 Len=2896 TSval=3797916371 TSecr=73535911"
"1589","32.883383","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2296529 Win=82 Len=0 TSval=73535934 TSecr=3797916347"
"1590","32.883974","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2299425 Ack=1 Win=83 Len=2896 TSval=3797916394 TSecr=73535934"
"1591","32.908092","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2299425 Win=82 Len=0 TSval=73535959 TSecr=3797916371"
"1592","32.908108","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2302321 Ack=1 Win=83 Len=2896 TSval=3797916419 TSecr=73535959"
"1593","32.932127","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2302321 Win=82 Len=0 TSval=73535983 TSecr=3797916394"
"1594","32.932482","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2305217 Ack=1 Win=83 Len=2896 TSval=3797916443 TSecr=73535983"
"1595","32.956781","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2305217 Win=82 Len=0 TSval=73536008 TSecr=3797916419"
"1596","32.956793","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=2308113 Ack=1 Win=83 Len=1448 TSval=3797916468 TSecr=73536008"
"1597","32.969610","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2309561 Ack=1 Win=83 Len=2896 TSval=3797916468 TSecr=73536008"
"1598","32.980533","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2308113 Win=82 Len=0 TSval=73536031 TSecr=3797916443"
"1599","32.995805","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2312457 Ack=1 Win=83 Len=2896 TSval=3797916492 TSecr=73536031"
"1600","33.016752","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2312457 Win=82 Len=0 TSval=73536068 TSecr=3797916468"
"1601","33.020184","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2315353 Ack=1 Win=83 Len=2896 TSval=3797916528 TSecr=73536068"
"1602","33.042834","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2315353 Win=82 Len=0 TSval=73536094 TSecr=3797916492"
"1603","33.042851","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2318249 Ack=1 Win=83 Len=2896 TSval=3797916554 TSecr=73536094"
"1604","33.068355","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2318249 Win=82 Len=0 TSval=73536119 TSecr=3797916528"
"1605","33.068381","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2321145 Ack=1 Win=83 Len=2896 TSval=3797916579 TSecr=73536119"
"1606","33.091881","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2321145 Win=82 Len=0 TSval=73536143 TSecr=3797916554"
"1607","33.091895","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2324041 Ack=1 Win=83 Len=2896 TSval=3797916603 TSecr=73536143"
"1608","33.113820","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2324041 Win=82 Len=0 TSval=73536165 TSecr=3797916579"
"1609","33.116104","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2326937 Ack=1 Win=83 Len=2896 TSval=3797916625 TSecr=73536165"
"1610","33.138121","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2326937 Win=82 Len=0 TSval=73536189 TSecr=3797916603"
"1611","33.138144","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=2329833 Ack=1 Win=83 Len=1448 TSval=3797916649 TSecr=73536189"
"1612","33.151960","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2331281 Ack=1 Win=83 Len=2896 TSval=3797916649 TSecr=73536189"
"1613","33.162874","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2329833 Win=82 Len=0 TSval=73536214 TSecr=3797916625"
"1614","33.177540","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2334177 Ack=1 Win=83 Len=2896 TSval=3797916674 TSecr=73536214"
"1615","33.199762","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2334177 Win=82 Len=0 TSval=73536251 TSecr=3797916649"
"1616","33.199777","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2337073 Ack=1 Win=83 Len=2896 TSval=3797916711 TSecr=73536251"
"1617","33.223185","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2337073 Win=82 Len=0 TSval=73536274 TSecr=3797916674"
"1618","33.223198","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2339969 Ack=1 Win=83 Len=2896 TSval=3797916734 TSecr=73536274"
"1619","33.247639","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2339969 Win=82 Len=0 TSval=73536299 TSecr=3797916711"
"1620","33.247652","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2342865 Ack=1 Win=83 Len=2896 TSval=3797916759 TSecr=73536299"
"1621","33.272541","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2342865 Win=82 Len=0 TSval=73536323 TSecr=3797916734"
"1622","33.272566","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2345761 Ack=1 Win=83 Len=2896 TSval=3797916784 TSecr=73536323"
"1623","33.296475","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2345761 Win=82 Len=0 TSval=73536347 TSecr=3797916759"
"1624","33.296487","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2348657 Ack=1 Win=83 Len=2896 TSval=3797916807 TSecr=73536347"
"1625","33.320175","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2348657 Win=82 Len=0 TSval=73536371 TSecr=3797916784"
"1626","33.320192","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=2351553 Ack=1 Win=83 Len=1448 TSval=3797916831 TSecr=73536371"
"1627","33.332472","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2353001 Ack=1 Win=83 Len=2896 TSval=3797916831 TSecr=73536371"
"1628","33.344489","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2351553 Win=82 Len=0 TSval=73536395 TSecr=3797916807"
"1629","33.362226","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2355897 Ack=1 Win=83 Len=2896 TSval=3797916855 TSecr=73536395"
"1630","33.380269","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2355897 Win=82 Len=0 TSval=73536431 TSecr=3797916831"
"1631","33.387410","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2358793 Ack=1 Win=83 Len=2896 TSval=3797916891 TSecr=73536431"
"1632","33.404793","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2358793 Win=82 Len=0 TSval=73536456 TSecr=3797916855"
"1633","33.404810","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2361689 Ack=1 Win=83 Len=2896 TSval=3797916916 TSecr=73536456"
"1634","33.428525","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2361689 Win=82 Len=0 TSval=73536479 TSecr=3797916891"
"1635","33.432429","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2364585 Ack=1 Win=83 Len=2896 TSval=3797916940 TSecr=73536479"
"1636","33.455927","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2364585 Win=82 Len=0 TSval=73536507 TSecr=3797916916"
"1637","33.455940","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2367481 Ack=1 Win=83 Len=2896 TSval=3797916967 TSecr=73536507"
"1638","33.479348","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2367481 Win=82 Len=0 TSval=73536530 TSecr=3797916940"
"1639","33.479360","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2370377 Ack=1 Win=83 Len=2896 TSval=3797916990 TSecr=73536530"
"1640","33.501408","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2370377 Win=82 Len=0 TSval=73536552 TSecr=3797916967"
"1641","33.501474","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=2373273 Ack=1 Win=83 Len=1448 TSval=3797917012 TSecr=73536552"
"1642","33.513797","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2374721 Ack=1 Win=83 Len=2896 TSval=3797917012 TSecr=73536552"
"1643","33.531256","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2373273 Win=82 Len=0 TSval=73536582 TSecr=3797916990"
"1644","33.539965","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2377617 Ack=1 Win=83 Len=2896 TSval=3797917042 TSecr=73536582"
"1645","33.563829","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2377617 Win=82 Len=0 TSval=73536615 TSecr=3797917012"
"1646","33.563843","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2380513 Ack=1 Win=83 Len=2896 TSval=3797917075 TSecr=73536615"
"1647","33.587829","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2380513 Win=82 Len=0 TSval=73536639 TSecr=3797917042"
"1648","33.587843","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2383409 Ack=1 Win=83 Len=2896 TSval=3797917099 TSecr=73536639"
"1649","33.610905","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2383409 Win=82 Len=0 TSval=73536662 TSecr=3797917075"
"1650","33.610917","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2386305 Ack=1 Win=83 Len=2896 TSval=3797917122 TSecr=73536662"
"1651","33.634934","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2386305 Win=82 Len=0 TSval=73536686 TSecr=3797917099"
"1652","33.634947","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2389201 Ack=1 Win=83 Len=2896 TSval=3797917146 TSecr=73536686"
"1653","33.659542","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2389201 Win=82 Len=0 TSval=73536710 TSecr=3797917122"
"1654","33.659560","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2392097 Ack=1 Win=83 Len=2896 TSval=3797917171 TSecr=73536710"
"1655","33.683144","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2392097 Win=82 Len=0 TSval=73536734 TSecr=3797917146"
"1656","33.683157","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=2394993 Ack=1 Win=83 Len=1448 TSval=3797917194 TSecr=73536734"
"1657","33.697005","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2396441 Ack=1 Win=83 Len=2896 TSval=3797917194 TSecr=73536734"
"1658","33.707064","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2394993 Win=82 Len=0 TSval=73536758 TSecr=3797917171"
"1659","33.719569","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2399337 Ack=1 Win=83 Len=2896 TSval=3797917218 TSecr=73536758"
"1660","33.744250","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2399337 Win=82 Len=0 TSval=73536795 TSecr=3797917194"
"1661","33.744264","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2402233 Ack=1 Win=83 Len=2896 TSval=3797917255 TSecr=73536795"
"1662","33.767826","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2402233 Win=82 Len=0 TSval=73536819 TSecr=3797917218"
"1663","33.768278","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2405129 Ack=1 Win=83 Len=2896 TSval=3797917279 TSecr=73536819"
"1664","33.794146","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2405129 Win=82 Len=0 TSval=73536845 TSecr=3797917255"
"1665","33.794162","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2408025 Ack=1 Win=83 Len=2896 TSval=3797917305 TSecr=73536845"
"1666","33.818677","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2408025 Win=82 Len=0 TSval=73536870 TSecr=3797917279"
"1667","33.818690","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2410921 Ack=1 Win=83 Len=2896 TSval=3797917330 TSecr=73536870"
"1668","33.841061","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2410921 Win=82 Len=0 TSval=73536892 TSecr=3797917305"
"1669","33.841074","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=2413817 Ack=1 Win=83 Len=2896 TSval=3797917352 TSecr=73536892"
"1670","33.865435","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=2413817 Win=82 Len=0 TSval=73536916 TSecr=3797917330"
"1671","33.865447","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=2416713 Ack=1 Win=83 Len=1448 TSval=3797917376 TSecr=73536916"
